mnth,hr,weekday,workingday,atemp,hum,is_weekend_leisure
2,3,4,1,0.1667,0.43,0
2,5,4,1,0.1364,0.5,0
2,6,4,1,0.1364,0.43,0
2,7,4,1,0.1212,0.5,0
2,8,4,1,0.1212,0.5,0
2,9,4,1,0.1364,0.47,0
2,10,4,1,0.1515,0.43,0
2,11,4,1,0.1364,0.43,0
2,12,4,1,0.1818,0.4,0
2,13,4,1,0.1667,0.4,0
2,14,4,1,0.197,0.37,0
2,15,4,1,0.197,0.37,0
2,16,4,1,0.2121,0.37,0
2,17,4,1,0.197,0.4,0
2,18,4,1,0.2121,0.4,0
2,19,4,1,0.2576,0.4,0
2,20,4,1,0.2273,0.47,0
2,21,4,1,0.2121,0.55,0
2,22,4,1,0.2121,0.51,0
2,23,4,1,0.2273,0.47,0
2,0,5,1,0.2576,0.44,0
2,1,5,1,0.2273,0.59,0
2,2,5,1,0.1667,0.63,0
2,3,5,1,0.1667,0.63,0
2,5,5,1,0.1515,0.63,0
2,6,5,1,0.2273,0.55,0
2,7,5,1,0.2121,0.59,0
2,8,5,1,0.1515,0.74,0
2,9,5,1,0.1818,0.8,0
2,10,5,1,0.2121,0.51,0
2,11,5,1,0.2273,0.51,0
2,12,5,1,0.2424,0.48,0
2,13,5,1,0.2576,0.5,0
2,14,5,1,0.2727,0.45,0
2,15,5,1,0.2727,0.48,0
2,16,5,1,0.2879,0.42,0
2,17,5,1,0.2727,0.56,0
2,18,5,1,0.2576,0.6,0
2,19,5,1,0.2424,0.65,0
2,20,5,1,0.2424,0.65,0
2,21,5,1,0.2424,0.7,0
2,22,5,1,0.2424,0.65,0
2,23,5,1,0.2424,0.7,0
2,0,6,0,0.2424,0.7,0
2,1,6,0,0.2424,0.65,0
2,2,6,0,0.2424,0.75,0
2,3,6,0,0.2424,0.75,0
2,4,6,0,0.2273,0.93,0
2,5,6,0,0.2273,1.0,0
2,6,6,0,0.2576,1.0,0
2,7,6,0,0.2576,0.93,0
2,8,6,0,0.2273,1.0,0
2,9,6,0,0.2273,1.0,0
2,10,6,0,0.2121,1.0,1
2,11,6,0,0.2273,1.0,1
2,12,6,0,0.2273,1.0,1
2,13,6,0,0.2273,1.0,1
2,14,6,0,0.2727,1.0,1
2,15,6,0,0.2727,1.0,1
2,16,6,0,0.2273,1.0,1
2,17,6,0,0.2121,1.0,0
2,18,6,0,0.2424,0.93,0
2,19,6,0,0.2424,0.93,0
2,20,6,0,0.2879,0.87,0
2,21,6,0,0.2576,1.0,0
2,22,6,0,0.2727,0.93,0
2,23,6,0,0.2576,0.93,0
2,0,0,0,0.2576,0.7,0
2,1,0,0,0.2273,0.65,0
2,2,0,0,0.2273,0.6,0
2,3,0,0,0.2879,0.6,0
2,4,0,0,0.2273,0.6,0
2,5,0,0,0.2576,0.6,0
2,6,0,0,0.2576,0.6,0
2,7,0,0,0.2424,0.65,0
2,8,0,0,0.2576,0.65,0
2,9,0,0,0.2879,0.56,0
2,10,0,0,0.2879,0.52,1
2,11,0,0,0.303,0.49,1
2,12,0,0,0.3333,0.46,1
2,13,0,0,0.3636,0.46,1
2,14,0,0,0.3485,0.46,1
2,15,0,0,0.3485,0.46,1
2,16,0,0,0.3485,0.49,1
2,17,0,0,0.3636,0.46,0
2,18,0,0,0.303,0.56,0
2,19,0,0,0.2879,0.61,0
2,20,0,0,0.2879,0.61,0
2,21,0,0,0.303,0.6,0
2,22,0,0,0.303,0.6,0
2,23,0,0,0.2879,0.65,0
2,0,1,1,0.2879,0.65,0
2,1,1,1,0.2727,0.75,0
2,2,1,1,0.2576,0.8,0
2,3,1,1,0.2576,0.86,0
2,4,1,1,0.2576,0.86,0
2,5,1,1,0.2576,0.86,0
2,6,1,1,0.2424,0.93,0
2,7,1,1,0.2424,0.86,0
2,8,1,1,0.2273,1.0,0
2,9,1,1,0.2727,0.8,0
2,10,1,1,0.2576,0.75,0
2,11,1,1,0.3182,0.65,0
2,12,1,1,0.3485,0.62,0
2,13,1,1,0.3636,0.57,0
2,14,1,1,0.3636,0.57,0
2,15,1,1,0.3939,0.54,0
2,16,1,1,0.3485,0.57,0
2,17,1,1,0.3182,0.7,0
2,18,1,1,0.3333,0.66,0
2,19,1,1,0.3485,0.7,0
2,20,1,1,0.3333,0.7,0
2,21,1,1,0.3485,0.7,0
2,22,1,1,0.303,0.81,0
2,23,1,1,0.3333,0.81,0
2,0,2,1,0.3182,0.87,0
2,1,2,1,0.3182,0.87,0
2,2,2,1,0.2727,0.93,0
2,3,2,1,0.2727,0.93,0
2,4,2,1,0.2576,0.93,0
2,5,2,1,0.2273,0.81,0
2,6,2,1,0.2273,0.7,0
2,7,2,1,0.197,0.65,0
2,8,2,1,0.197,0.56,0
2,9,2,1,0.197,0.52,0
2,10,2,1,0.1818,0.47,0
2,11,2,1,0.1818,0.47,0
2,12,2,1,0.197,0.38,0
2,13,2,1,0.197,0.32,0
2,14,2,1,0.197,0.37,0
2,15,2,1,0.197,0.35,0
2,16,2,1,0.1818,0.35,0
2,17,2,1,0.1818,0.32,0
2,18,2,1,0.1818,0.32,0
2,19,2,1,0.1212,0.4,0
2,20,2,1,0.1364,0.4,0
2,21,2,1,0.1061,0.33,0
2,22,2,1,0.1061,0.33,0
2,23,2,1,0.1061,0.33,0
2,0,3,1,0.0758,0.36,0
2,1,3,1,0.1061,0.36,0
2,2,3,1,0.0758,0.38,0
2,3,3,1,0.0758,0.45,0
2,5,3,1,0.1061,0.45,0
2,6,3,1,0.1515,0.45,0
2,7,3,1,0.1061,0.49,0
2,8,3,1,0.1364,0.42,0
2,9,3,1,0.1364,0.39,0
2,10,3,1,0.1818,0.36,0
2,11,3,1,0.1515,0.43,0
2,12,3,1,0.1818,0.4,0
2,13,3,1,0.1667,0.4,0
2,14,3,1,0.1818,0.34,0
2,15,3,1,0.1818,0.34,0
2,16,3,1,0.197,0.37,0
2,17,3,1,0.197,0.34,0
2,18,3,1,0.1667,0.47,0
2,19,3,1,0.1212,0.86,0
2,20,3,1,0.1515,0.86,0
2,21,3,1,0.1515,0.86,0
2,22,3,1,0.1667,0.8,0
2,23,3,1,0.1515,0.8,0
2,0,4,1,0.1364,0.86,0
2,1,4,1,0.1515,0.8,0
2,2,4,1,0.1515,0.8,0
2,4,4,1,0.1364,0.59,0
2,5,4,1,0.1212,0.5,0
2,6,4,1,0.1212,0.54,0
2,7,4,1,0.0758,0.5,0
2,8,4,1,0.0758,0.49,0
2,9,4,1,0.1061,0.42,0
2,10,4,1,0.1061,0.42,0
2,11,4,1,0.1212,0.39,0
2,12,4,1,0.1364,0.34,0
2,13,4,1,0.1667,0.29,0
2,14,4,1,0.1818,0.27,0
2,15,4,1,0.197,0.25,0
2,16,4,1,0.1818,0.27,0
2,17,4,1,0.1818,0.26,0
2,18,4,1,0.1818,0.28,0
2,19,4,1,0.1667,0.28,0
2,20,4,1,0.1818,0.31,0
2,21,4,1,0.2121,0.39,0
2,22,4,1,0.197,0.39,0
2,23,4,1,0.1515,0.42,0
2,0,5,1,0.1364,0.49,0
2,1,5,1,0.1364,0.54,0
2,2,5,1,0.1364,0.54,0
2,5,5,1,0.1212,0.63,0
2,6,5,1,0.1818,0.68,0
2,7,5,1,0.1667,0.73,0
2,8,5,1,0.1212,0.74,0
2,9,5,1,0.1212,0.74,0
2,10,5,1,0.1364,0.69,0
2,11,5,1,0.2273,0.47,0
2,12,5,1,0.2273,0.47,0
2,13,5,1,0.2273,0.35,0
2,14,5,1,0.2879,0.26,0
2,15,5,1,0.3182,0.21,0
2,16,5,1,0.2879,0.28,0
2,17,5,1,0.3333,0.24,0
2,18,5,1,0.3182,0.28,0
2,19,5,1,0.303,0.33,0
2,20,5,1,0.2273,0.55,0
2,21,5,1,0.2121,0.59,0
2,22,5,1,0.2273,0.64,0
2,23,5,1,0.2424,0.69,0
2,0,6,0,0.197,0.69,0
2,1,6,0,0.2121,0.86,0
2,2,6,0,0.2121,0.8,0
2,3,6,0,0.197,0.8,0
2,4,6,0,0.1667,0.74,0
2,5,6,0,0.1667,0.74,0
2,6,6,0,0.1364,0.93,0
2,7,6,0,0.1515,0.8,0
2,8,6,0,0.1515,0.86,0
2,9,6,0,0.1818,0.64,0
2,10,6,0,0.2121,0.41,1
2,11,6,0,0.2727,0.28,1
2,12,6,0,0.2727,0.39,1
2,13,6,0,0.2727,0.39,1
2,14,6,0,0.3182,0.31,1
2,15,6,0,0.303,0.29,1
2,16,6,0,0.303,0.29,1
2,17,6,0,0.2879,0.31,0
2,18,6,0,0.2576,0.38,0
2,19,6,0,0.2727,0.38,0
2,20,6,0,0.2576,0.41,0
2,21,6,0,0.303,0.41,0
2,22,6,0,0.2576,0.44,0
2,23,6,0,0.2273,0.51,0
2,0,0,0,0.2273,0.64,0
2,1,0,0,0.2273,0.59,0
2,2,0,0,0.2273,0.75,0
2,3,0,0,0.2273,0.69,0
2,4,0,0,0.2121,0.69,0
2,6,0,0,0.2121,0.69,0
2,7,0,0,0.2727,0.55,0
2,8,0,0,0.2273,0.64,0
2,9,0,0,0.2273,0.6,0
2,10,0,0,0.2727,0.45,1
2,11,0,0,0.2879,0.39,1
2,12,0,0,0.3182,0.32,1
2,13,0,0,0.3939,0.29,1
2,14,0,0,0.4091,0.3,1
2,15,0,0,0.4091,0.3,1
2,16,0,0,0.4242,0.28,1
2,17,0,0,0.4242,0.28,0
2,18,0,0,0.4091,0.32,0
2,19,0,0,0.4091,0.35,0
2,20,0,0,0.4091,0.35,0
2,21,0,0,0.4091,0.35,0
2,22,0,0,0.4091,0.35,0
2,23,0,0,0.4091,0.35,0
2,0,1,1,0.3939,0.37,0
2,1,1,1,0.3939,0.37,0
2,2,1,1,0.3333,0.4,0
2,3,1,1,0.3182,0.46,0
2,4,1,1,0.303,0.53,0
2,5,1,1,0.303,0.53,0
2,6,1,1,0.303,0.46,0
2,7,1,1,0.303,0.46,0
2,8,1,1,0.3939,0.4,0
2,9,1,1,0.4091,0.37,0
2,10,1,1,0.4394,0.33,0
2,11,1,1,0.5,0.23,0
2,12,1,1,0.5303,0.22,0
2,13,1,1,0.5455,0.19,0
2,14,1,1,0.5909,0.15,0
2,15,1,1,0.5303,0.21,0
2,16,1,1,0.5,0.27,0
2,17,1,1,0.4545,0.33,0
2,18,1,1,0.4091,0.4,0
2,19,1,1,0.3939,0.43,0
2,20,1,1,0.3182,0.46,0
2,21,1,1,0.3182,0.5,0
2,22,1,1,0.2879,0.46,0
2,23,1,1,0.2879,0.49,0
2,0,2,1,0.2727,0.49,0
2,1,2,1,0.2424,0.42,0
2,2,2,1,0.2273,0.41,0
2,4,2,1,0.1818,0.37,0
2,5,2,1,0.1818,0.32,0
2,6,2,1,0.1818,0.32,0
2,7,2,1,0.1818,0.32,0
2,8,2,1,0.1818,0.32,0
2,9,2,1,0.197,0.29,0
2,10,2,1,0.2121,0.27,0
2,11,2,1,0.2424,0.25,0
2,12,2,1,0.2727,0.24,0
2,13,2,1,0.303,0.21,0
2,14,2,1,0.3182,0.19,0
2,15,2,1,0.3333,0.19,0
2,16,2,1,0.3182,0.19,0
2,17,2,1,0.303,0.22,0
2,18,2,1,0.303,0.22,0
2,19,2,1,0.2879,0.26,0
2,20,2,1,0.2727,0.33,0
2,21,2,1,0.2879,0.52,0
2,22,2,1,0.2879,0.44,0
2,23,2,1,0.2576,0.44,0
2,0,3,1,0.2576,0.41,0
2,1,3,1,0.2273,0.44,0
2,3,3,1,0.197,0.47,0
2,4,3,1,0.197,0.51,0
2,5,3,1,0.197,0.47,0
2,6,3,1,0.197,0.55,0
2,7,3,1,0.197,0.55,0
2,8,3,1,0.2273,0.55,0
2,9,3,1,0.2121,0.52,0
2,10,3,1,0.2273,0.41,0
2,11,3,1,0.303,0.34,0
2,12,3,1,0.3939,0.32,0
2,13,3,1,0.4242,0.3,0
2,14,3,1,0.4545,0.28,0
2,15,3,1,0.4545,0.28,0
2,16,3,1,0.4545,0.31,0
2,17,3,1,0.4545,0.28,0
2,18,3,1,0.4091,0.4,0
2,19,3,1,0.3182,0.53,0
2,20,3,1,0.3939,0.43,0
2,21,3,1,0.3485,0.46,0
2,22,3,1,0.3333,0.53,0
2,23,3,1,0.3939,0.4,0
2,0,4,1,0.3333,0.53,0
2,1,4,1,0.3182,0.53,0
2,2,4,1,0.3182,0.53,0
2,3,4,1,0.3333,0.53,0
2,4,4,1,0.3182,0.57,0
2,5,4,1,0.3333,0.66,0
2,6,4,1,0.303,0.7,0
2,7,4,1,0.3333,0.57,0
2,8,4,1,0.3333,0.57,0
2,9,4,1,0.3485,0.57,0
2,10,4,1,0.3939,0.54,0
2,11,4,1,0.4394,0.44,0
2,12,4,1,0.4697,0.41,0
2,13,4,1,0.5152,0.34,0
2,14,4,1,0.6212,0.31,0
2,15,4,1,0.6061,0.28,0
2,16,4,1,0.5303,0.35,0
2,17,4,1,0.5455,0.32,0
2,18,4,1,0.5152,0.42,0
2,19,4,1,0.4697,0.55,0
2,20,4,1,0.4697,0.59,0
2,21,4,1,0.5,0.55,0
2,22,4,1,0.4848,0.59,0
2,23,4,1,0.4545,0.67,0
2,0,5,1,0.4394,0.72,0
2,1,5,1,0.4394,0.72,0
2,2,5,1,0.4394,0.72,0
2,3,5,1,0.4545,0.67,0
2,4,5,1,0.4545,0.67,0
2,5,5,1,0.4545,0.67,0
2,6,5,1,0.4394,0.72,0
2,7,5,1,0.4242,0.77,0
2,8,5,1,0.4242,0.77,0
2,9,5,1,0.4242,0.77,0
2,10,5,1,0.4394,0.72,0
2,11,5,1,0.4394,0.72,0
2,12,5,1,0.4848,0.59,0
2,13,5,1,0.6212,0.43,0
2,14,5,1,0.6212,0.36,0
2,15,5,1,0.6212,0.36,0
2,16,5,1,0.6212,0.36,0
2,17,5,1,0.6212,0.34,0
2,18,5,1,0.6212,0.33,0
2,19,5,1,0.6212,0.29,0
2,20,5,1,0.6212,0.31,0
2,21,5,1,0.5455,0.21,0
2,22,5,1,0.5152,0.1,0
2,23,5,1,0.5,0.08,0
2,0,6,0,0.4697,0.12,0
2,1,6,0,0.4545,0.14,0
2,2,6,0,0.4394,0.13,0
2,3,6,0,0.4242,0.14,0
2,4,6,0,0.4091,0.15,0
2,5,6,0,0.4091,0.15,0
2,6,6,0,0.4091,0.17,0
2,7,6,0,0.3939,0.17,0
2,8,6,0,0.3939,0.17,0
2,9,6,0,0.4091,0.16,0
2,10,6,0,0.4242,0.16,1
2,11,6,0,0.4394,0.16,1
2,12,6,0,0.4394,0.18,1
2,13,6,0,0.4394,0.16,1
2,14,6,0,0.4545,0.15,1
2,15,6,0,0.4394,0.16,1
2,16,6,0,0.4394,0.16,1
2,17,6,0,0.4242,0.19,0
2,18,6,0,0.3182,0.25,0
2,19,6,0,0.303,0.29,0
2,20,6,0,0.2879,0.28,0
2,21,6,0,0.2727,0.26,0
2,22,6,0,0.2576,0.28,0
2,23,6,0,0.2424,0.33,0
2,0,0,0,0.2121,0.35,0
2,1,0,0,0.197,0.41,0
2,2,0,0,0.197,0.41,0
2,3,0,0,0.1818,0.44,0
2,4,0,0,0.1818,0.44,0
2,6,0,0,0.1818,0.47,0
2,7,0,0,0.1667,0.51,0
2,8,0,0,0.2273,0.51,0
2,9,0,0,0.2121,0.47,0
2,10,0,0,0.2576,0.41,1
2,11,0,0,0.303,0.33,1
2,12,0,0,0.3182,0.33,1
2,13,0,0,0.3333,0.29,1
2,14,0,0,0.3485,0.27,1
2,15,0,0,0.3636,0.27,1
2,16,0,0,0.3636,0.29,1
2,17,0,0,0.3485,0.33,0
2,18,0,0,0.3333,0.36,0
2,19,0,0,0.3333,0.36,0
2,20,0,0,0.3636,0.42,0
2,21,0,0,0.3485,0.53,0
2,22,0,0,0.303,0.57,0
2,23,0,0,0.303,0.61,0
2,0,1,0,0.303,0.42,0
2,1,1,0,0.303,0.42,0
2,2,1,0,0.303,0.42,0
2,3,1,0,0.303,0.42,0
2,4,1,0,0.3182,0.45,0
2,5,1,0,0.3636,0.36,0
2,6,1,0,0.4242,0.26,0
2,7,1,0,0.4242,0.26,0
2,8,1,0,0.303,0.57,0
2,9,1,0,0.303,0.57,0
2,10,1,0,0.303,0.57,1
2,11,1,0,0.3333,0.57,1
2,12,1,0,0.3182,0.66,1
2,13,1,0,0.2727,0.81,1
2,14,1,0,0.303,0.76,1
2,15,1,0,0.2727,0.7,1
2,16,1,0,0.2424,0.75,1
2,17,1,0,0.2576,0.75,0
2,18,1,0,0.2121,0.87,0
2,19,1,0,0.2121,0.87,0
2,20,1,0,0.2121,0.81,0
2,21,1,0,0.197,0.75,0
2,22,1,0,0.1667,0.75,0
2,23,1,0,0.1667,0.75,0
2,6,2,1,0.1212,0.8,0
2,7,2,1,0.1212,0.8,0
2,8,2,1,0.1212,0.8,0
2,9,2,1,0.1212,0.74,0
2,10,2,1,0.1818,0.69,0
2,11,2,1,0.2273,0.64,0
2,12,2,1,0.2273,0.59,0
2,13,2,1,0.2273,0.55,0
2,14,2,1,0.2273,0.55,0
2,15,2,1,0.2273,0.48,0
2,16,2,1,0.2273,0.51,0
2,17,2,1,0.2121,0.51,0
2,18,2,1,0.2273,0.47,0
2,19,2,1,0.1818,0.47,0
2,20,2,1,0.197,0.47,0
2,21,2,1,0.197,0.47,0
2,22,2,1,0.1515,0.43,0
2,23,2,1,0.1515,0.43,0
2,0,3,1,0.1364,0.5,0
2,1,3,1,0.1515,0.46,0
2,2,3,1,0.1515,0.5,0
2,3,3,1,0.1364,0.5,0
2,5,3,1,0.1515,0.5,0
2,6,3,1,0.1515,0.5,0
2,7,3,1,0.1515,0.54,0
2,8,3,1,0.1515,0.54,0
2,9,3,1,0.2121,0.51,0
2,10,3,1,0.2576,0.4,0
2,11,3,1,0.2576,0.41,0
2,12,3,1,0.2879,0.35,0
2,13,3,1,0.3182,0.28,0
2,14,3,1,0.3333,0.29,0
2,15,3,1,0.3485,0.25,0
2,16,3,1,0.3636,0.25,0
2,17,3,1,0.3485,0.25,0
2,18,3,1,0.3333,0.26,0
2,19,3,1,0.3333,0.33,0
2,20,3,1,0.2424,0.6,0
2,21,3,1,0.2879,0.48,0
2,22,3,1,0.2879,0.48,0
2,23,3,1,0.2576,0.55,0
2,0,4,1,0.2576,0.55,0
2,1,4,1,0.2576,0.6,0
2,2,4,1,0.2273,0.64,0
2,3,4,1,0.2121,0.64,0
2,5,4,1,0.2121,0.69,0
2,6,4,1,0.197,0.69,0
2,7,4,1,0.197,0.72,0
2,8,4,1,0.2273,0.7,0
2,9,4,1,0.2121,0.75,0
2,10,4,1,0.2424,0.7,0
2,11,4,1,0.2879,0.57,0
2,12,4,1,0.3333,0.53,0
2,13,4,1,0.3939,0.54,0
2,14,4,1,0.4091,0.5,0
2,15,4,1,0.4091,0.54,0
2,16,4,1,0.3939,0.62,0
2,17,4,1,0.3485,0.66,0
2,18,4,1,0.303,0.87,0
2,19,4,1,0.303,0.93,0
2,20,4,1,0.303,0.93,0
2,21,4,1,0.303,0.87,0
2,22,4,1,0.3182,0.87,0
2,23,4,1,0.303,0.93,0
2,0,5,1,0.3485,0.93,0
2,1,5,1,0.3485,1.0,0
2,2,5,1,0.3485,1.0,0
2,3,5,1,0.3333,0.93,0
2,5,5,1,0.3333,0.93,0
2,6,5,1,0.3485,0.93,0
2,7,5,1,0.3333,1.0,0
2,8,5,1,0.3485,0.93,0
2,9,5,1,0.303,0.93,0
2,10,5,1,0.4242,0.94,0
2,11,5,1,0.5,0.77,0
2,12,5,1,0.5152,0.6,0
2,13,5,1,0.5152,0.6,0
2,14,5,1,0.5303,0.56,0
2,15,5,1,0.4545,0.41,0
2,16,5,1,0.2879,0.49,0
2,17,5,1,0.2727,0.49,0
2,18,5,1,0.2879,0.49,0
2,19,5,1,0.2727,0.52,0
2,20,5,1,0.2576,0.49,0
2,21,5,1,0.2576,0.48,0
2,22,5,1,0.2121,0.48,0
2,23,5,1,0.2273,0.48,0
2,0,6,0,0.2273,0.52,0
2,1,6,0,0.2121,0.52,0
2,2,6,0,0.197,0.6,0
2,3,6,0,0.2273,0.55,0
2,4,6,0,0.2576,0.6,0
2,5,6,0,0.2424,0.64,0
2,6,6,0,0.2727,0.6,0
2,7,6,0,0.2576,0.6,0
2,8,6,0,0.2879,0.6,0
2,9,6,0,0.2576,0.56,0
2,10,6,0,0.303,0.49,1
2,11,6,0,0.3333,0.45,1
2,12,6,0,0.3182,0.45,1
2,13,6,0,0.3182,0.42,1
2,14,6,0,0.303,0.36,1
2,15,6,0,0.3333,0.4,1
2,16,6,0,0.3333,0.46,1
2,17,6,0,0.3485,0.43,0
2,18,6,0,0.3333,0.46,0
2,19,6,0,0.303,0.49,0
2,20,6,0,0.303,0.56,0
2,21,6,0,0.2727,0.65,0
2,22,6,0,0.2727,0.75,0
2,23,6,0,0.2576,0.75,0
2,0,0,0,0.2424,0.87,0
2,1,0,0,0.2576,0.87,0
2,2,0,0,0.2727,0.87,0
2,3,0,0,0.2879,0.87,0
2,4,0,0,0.2424,0.87,0
2,6,0,0,0.2879,0.87,0
2,7,0,0,0.2424,0.87,0
2,8,0,0,0.303,0.87,0
2,9,0,0,0.303,0.87,0
2,10,0,0,0.303,0.81,1
2,11,0,0,0.3485,0.62,1
2,12,0,0,0.4091,0.54,1
2,13,0,0,0.4242,0.47,1
2,14,0,0,0.4394,0.47,1
2,15,0,0,0.4545,0.44,1
2,16,0,0,0.4697,0.44,1
2,17,0,0,0.4242,0.54,0
2,18,0,0,0.4091,0.54,0
2,19,0,0,0.4091,0.54,0
2,20,0,0,0.4091,0.54,0
2,21,0,0,0.3939,0.62,0
2,22,0,0,0.3939,0.62,0
2,23,0,0,0.3485,0.62,0
2,0,1,1,0.3636,0.66,0
2,1,1,1,0.303,0.87,0
2,3,1,1,0.3182,0.93,0
2,5,1,1,0.3636,0.93,0
2,6,1,1,0.3485,0.96,0
2,7,1,1,0.3636,0.93,0
2,8,1,1,0.303,0.93,0
2,9,1,1,0.4242,0.82,0
2,10,1,1,0.5,0.72,0
2,11,1,1,0.5303,0.64,0
2,12,1,1,0.5303,0.64,0
2,13,1,1,0.4545,0.94,0
2,14,1,1,0.4242,1.0,0
2,15,1,1,0.4242,1.0,0
2,16,1,1,0.4242,1.0,0
2,17,1,1,0.4091,1.0,0
2,18,1,1,0.4545,0.94,0
2,19,1,1,0.4394,0.88,0
2,20,1,1,0.4394,0.88,0
2,21,1,1,0.3939,0.87,0
2,22,1,1,0.303,0.93,0
2,23,1,1,0.2879,0.81,0
3,0,2,1,0.2727,0.7,0
3,1,2,1,0.2273,0.7,0
3,2,2,1,0.2121,0.65,0
3,3,2,1,0.2121,0.69,0
3,4,2,1,0.2121,0.69,0
3,5,2,1,0.1818,0.64,0
3,6,2,1,0.1818,0.59,0
3,7,2,1,0.1818,0.59,0
3,8,2,1,0.1818,0.59,0
3,9,2,1,0.197,0.55,0
3,10,2,1,0.2121,0.52,0
3,11,2,1,0.2727,0.45,0
3,12,2,1,0.303,0.39,0
3,13,2,1,0.3485,0.39,0
3,14,2,1,0.3333,0.36,0
3,15,2,1,0.3636,0.34,0
3,16,2,1,0.3485,0.34,0
3,17,2,1,0.3485,0.34,0
3,18,2,1,0.3182,0.39,0
3,19,2,1,0.303,0.49,0
3,20,2,1,0.3182,0.61,0
3,21,2,1,0.303,0.56,0
3,22,2,1,0.2727,0.62,0
3,23,2,1,0.2273,0.65,0
3,0,3,1,0.2273,0.69,0
3,1,3,1,0.2273,0.69,0
3,2,3,1,0.2273,0.69,0
3,3,3,1,0.2121,0.69,0
3,4,3,1,0.2121,0.75,0
3,5,3,1,0.2121,0.69,0
3,6,3,1,0.2121,0.55,0
3,7,3,1,0.2121,0.64,0
3,8,3,1,0.2121,0.65,0
3,9,3,1,0.2576,0.56,0
3,10,3,1,0.303,0.49,0
3,11,3,1,0.303,0.53,0
3,12,3,1,0.4091,0.43,0
3,13,3,1,0.4848,0.25,0
3,14,3,1,0.5,0.23,0
3,15,3,1,0.5152,0.19,0
3,16,3,1,0.5152,0.19,0
3,17,3,1,0.4848,0.23,0
3,18,3,1,0.4545,0.23,0
3,19,3,1,0.4091,0.28,0
3,20,3,1,0.3333,0.29,0
3,21,3,1,0.2879,0.29,0
3,22,3,1,0.2576,0.26,0
3,23,3,1,0.2121,0.3,0
3,0,4,1,0.197,0.3,0
3,1,4,1,0.197,0.3,0
3,2,4,1,0.1667,0.27,0
3,3,4,1,0.1667,0.27,0
3,4,4,1,0.1212,0.31,0
3,5,4,1,0.1212,0.33,0
3,6,4,1,0.1212,0.33,0
3,7,4,1,0.0909,0.42,0
3,8,4,1,0.1212,0.39,0
3,9,4,1,0.1364,0.37,0
3,10,4,1,0.1818,0.29,0
3,11,4,1,0.2273,0.29,0
3,12,4,1,0.2273,0.25,0
3,13,4,1,0.2576,0.25,0
3,14,4,1,0.2576,0.21,0
3,15,4,1,0.2879,0.23,0
3,16,4,1,0.303,0.23,0
3,17,4,1,0.303,0.22,0
3,18,4,1,0.2121,0.35,0
3,19,4,1,0.197,0.4,0
3,20,4,1,0.2273,0.4,0
3,21,4,1,0.2121,0.4,0
3,22,4,1,0.2576,0.4,0
3,23,4,1,0.2121,0.43,0
3,0,5,1,0.197,0.55,0
3,1,5,1,0.1818,0.64,0
3,2,5,1,0.1818,0.64,0
3,3,5,1,0.1667,0.74,0
3,4,5,1,0.1818,0.74,0
3,5,5,1,0.1818,0.74,0
3,6,5,1,0.197,0.74,0
3,7,5,1,0.1818,0.8,0
3,8,5,1,0.197,0.74,0
3,9,5,1,0.2273,0.6,0
3,10,5,1,0.2273,0.6,0
3,11,5,1,0.2727,0.52,0
3,12,5,1,0.303,0.43,0
3,13,5,1,0.3182,0.42,0
3,14,5,1,0.3333,0.4,0
3,15,5,1,0.3333,0.4,0
3,16,5,1,0.3485,0.46,0
3,17,5,1,0.3333,0.5,0
3,18,5,1,0.303,0.53,0
3,19,5,1,0.303,0.61,0
3,20,5,1,0.2879,0.7,0
3,21,5,1,0.2879,0.7,0
3,22,5,1,0.2879,0.7,0
3,23,5,1,0.303,0.75,0
3,0,6,0,0.2879,0.81,0
3,1,6,0,0.3182,0.81,0
3,2,6,0,0.2879,0.87,0
3,3,6,0,0.2879,0.87,0
3,4,6,0,0.303,0.93,0
3,5,6,0,0.303,1.0,0
3,6,6,0,0.2879,1.0,0
3,7,6,0,0.2727,1.0,0
3,8,6,0,0.2727,1.0,0
3,9,6,0,0.303,0.93,0
3,10,6,0,0.3333,0.93,1
3,11,6,0,0.4091,0.76,1
3,12,6,0,0.4394,0.67,1
3,13,6,0,0.4545,0.67,1
3,14,6,0,0.4697,0.59,1
3,15,6,0,0.4545,0.63,1
3,16,6,0,0.4697,0.59,1
3,17,6,0,0.4697,0.59,0
3,18,6,0,0.4697,0.59,0
3,19,6,0,0.4545,0.67,0
3,20,6,0,0.4394,0.77,0
3,21,6,0,0.4394,0.72,0
3,22,6,0,0.4242,0.77,0
3,23,6,0,0.4394,0.77,0
3,0,0,0,0.4242,0.77,0
3,1,0,0,0.4242,0.77,0
3,2,0,0,0.4091,0.82,0
3,3,0,0,0.4242,0.82,0
3,4,0,0,0.4242,0.88,0
3,6,0,0,0.4242,0.94,0
3,7,0,0,0.4242,1.0,0
3,8,0,0,0.4091,1.0,0
3,9,0,0,0.4242,1.0,0
3,10,0,0,0.4242,1.0,1
3,11,0,0,0.4242,1.0,1
3,12,0,0,0.4545,0.94,1
3,13,0,0,0.4545,0.94,1
3,14,0,0,0.4394,1.0,1
3,15,0,0,0.4394,1.0,1
3,16,0,0,0.3333,1.0,1
3,17,0,0,0.303,1.0,0
3,18,0,0,0.2879,1.0,0
3,19,0,0,0.2576,1.0,0
3,20,0,0,0.2424,1.0,0
3,21,0,0,0.1818,0.93,0
